Country,Region,Date,Month,Sex,Age,AgeInt,Cases,Deaths
Germany,All,3/1/2020,March,b,  0,10,7.3,0
Germany,All,3/1/2020,March,b, 10,10,10.1,0
Germany,All,3/1/2020,March,b, 20,10,35.4,0
Germany,All,3/1/2020,March,b, 30,10,44.4,0
Germany,All,3/1/2020,March,b, 40,10,25.8,0
Germany,All,3/1/2020,March,b, 50,10,19,0
Germany,All,3/1/2020,March,b, 60,10,10,0
Germany,All,3/1/2020,March,b, 70,10,4,0
Germany,All,3/1/2020,March,b, 80,10,0,0
Germany,All,3/1/2020,March,b, 90,10,0,0
Germany,All,3/1/2020,March,b,100,5,0,0
Germany,All,3/2/2020,March,b,  0,10,7.2,0
Germany,All,3/2/2020,March,b, 10,10,11.4,0
Germany,All,3/2/2020,March,b, 20,10,43.2,0
Germany,All,3/2/2020,March,b, 30,10,54.7,0
Germany,All,3/2/2020,March,b, 40,10,31.8,0
Germany,All,3/2/2020,March,b, 50,10,25.6,0
Germany,All,3/2/2020,March,b, 60,10,15.5,0
Germany,All,3/2/2020,March,b, 70,10,6.5,0
Germany,All,3/2/2020,March,b, 80,10,.8,0
Germany,All,3/2/2020,March,b, 90,10,.2,0
Germany,All,3/2/2020,March,b,100,5,0,0
Germany,All,3/3/2020,March,b,  0,10,10.1,0
Germany,All,3/3/2020,March,b, 10,10,19.7,0
Germany,All,3/3/2020,March,b, 20,10,55.9,0
Germany,All,3/3/2020,March,b, 30,10,68.9,0
Germany,All,3/3/2020,March,b, 40,10,45.3,0
Germany,All,3/3/2020,March,b, 50,10,43.2,0
Germany,All,3/3/2020,March,b, 60,10,27.7,0
Germany,All,3/3/2020,March,b, 70,10,10.3,0
Germany,All,3/3/2020,March,b, 80,10,.9,0
Germany,All,3/3/2020,March,b, 90,10,.1,0
Germany,All,3/3/2020,March,b,100,5,0,0
Germany,All,3/4/2020,March,b,  0,10,11.1,0
Germany,All,3/4/2020,March,b, 10,10,26.2,0
Germany,All,3/4/2020,March,b, 20,10,83.5,0
Germany,All,3/4/2020,March,b, 30,10,115.2,0
Germany,All,3/4/2020,March,b, 40,10,77.4,0
Germany,All,3/4/2020,March,b, 50,10,66.5,0
Germany,All,3/4/2020,March,b, 60,10,36.5,0.1
Germany,All,3/4/2020,March,b, 70,10,14.5,0.9
Germany,All,3/4/2020,March,b, 80,10,4.3,0.3
Germany,All,3/4/2020,March,b, 90,10,.7,0.6
Germany,All,3/4/2020,March,b,100,5,0,0
Germany,All,3/5/2020,March,b,  0,10,16.9,0
Germany,All,3/5/2020,March,b, 10,10,33.8,0
Germany,All,3/5/2020,March,b, 20,10,115,0
Germany,All,3/5/2020,March,b, 30,10,169.3,0
Germany,All,3/5/2020,March,b, 40,10,114.7,0
Germany,All,3/5/2020,March,b, 50,10,95.3,0
Germany,All,3/5/2020,March,b, 60,10,49.3,0.1
Germany,All,3/5/2020,March,b, 70,10,18.7,0.9
Germany,All,3/5/2020,March,b, 80,10,6,0.6
Germany,All,3/5/2020,March,b, 90,10,1,1.3
Germany,All,3/5/2020,March,b,100,5,0,0
Germany,All,3/6/2020,March,b,  0,10,21.5,0
Germany,All,3/6/2020,March,b, 10,10,41.1,0
Germany,All,3/6/2020,March,b, 20,10,131,0
Germany,All,3/6/2020,March,b, 30,10,205.7,0
Germany,All,3/6/2020,March,b, 40,10,155.5,0
Germany,All,3/6/2020,March,b, 50,10,137.3,0
Germany,All,3/6/2020,March,b, 60,10,71.3,0.4
Germany,All,3/6/2020,March,b, 70,10,28.7,1.6
Germany,All,3/6/2020,March,b, 80,10,11.8,2.3
Germany,All,3/6/2020,March,b, 90,10,2.2,2.7
Germany,All,3/6/2020,March,b,100,5,0,0.1
Germany,All,3/7/2020,March,b,  0,10,23.8,0
Germany,All,3/7/2020,March,b, 10,10,49.9,0
Germany,All,3/7/2020,March,b, 20,10,149.6,0
Germany,All,3/7/2020,March,b, 30,10,230.4,0
Germany,All,3/7/2020,March,b, 40,10,180.6,0
Germany,All,3/7/2020,March,b, 50,10,169.7,0
Germany,All,3/7/2020,March,b, 60,10,91.4,1.4
Germany,All,3/7/2020,March,b, 70,10,35.6,3.6
Germany,All,3/7/2020,March,b, 80,10,13.7,3.6
Germany,All,3/7/2020,March,b, 90,10,2.3,2.4
Germany,All,3/7/2020,March,b,100,5,0,0
Germany,All,3/8/2020,March,b,  0,10,28.1,0
Germany,All,3/8/2020,March,b, 10,10,55.7,0
Germany,All,3/8/2020,March,b, 20,10,159.9,0
Germany,All,3/8/2020,March,b, 30,10,252.8,0
Germany,All,3/8/2020,March,b, 40,10,206.1,0.2
Germany,All,3/8/2020,March,b, 50,10,191.5,0.7
Germany,All,3/8/2020,March,b, 60,10,98.2,1.7
Germany,All,3/8/2020,March,b, 70,10,37.8,3.3
Germany,All,3/8/2020,March,b, 80,10,15.3,3.7
Germany,All,3/8/2020,March,b, 90,10,2.7,2.3
Germany,All,3/8/2020,March,b,100,5,0,0
Germany,All,3/9/2020,March,b,  0,10,36,0
Germany,All,3/9/2020,March,b, 10,10,72.7,0
Germany,All,3/9/2020,March,b, 20,10,202,0
Germany,All,3/9/2020,March,b, 30,10,331.6,0
Germany,All,3/9/2020,March,b, 40,10,285.3,0.2
Germany,All,3/9/2020,March,b, 50,10,263.5,0.8
Germany,All,3/9/2020,March,b, 60,10,128.7,2.7
Germany,All,3/9/2020,March,b, 70,10,49.3,5.3
Germany,All,3/9/2020,March,b, 80,10,21.9,6.3
Germany,All,3/9/2020,March,b, 90,10,4,3.6
Germany,All,3/9/2020,March,b,100,5,0,0.1
Germany,All,3/10/2020,March,b,  0,10,45.2,0
Germany,All,3/10/2020,March,b, 10,10,104.9,0
Germany,All,3/10/2020,March,b, 20,10,278.8,0
Germany,All,3/10/2020,March,b, 30,10,449.3,0
Germany,All,3/10/2020,March,b, 40,10,402.4,0.2
Germany,All,3/10/2020,March,b, 50,10,396.4,0.8
Germany,All,3/10/2020,March,b, 60,10,201.9,2.9
Germany,All,3/10/2020,March,b, 70,10,77.1,6.1
Germany,All,3/10/2020,March,b, 80,10,34,8.1
Germany,All,3/10/2020,March,b, 90,10,6,4.8
Germany,All,3/10/2020,March,b,100,5,0,0.1
Germany,All,3/11/2020,March,b,  0,10,61.2,0
Germany,All,3/11/2020,March,b, 10,10,145.6,0
Germany,All,3/11/2020,March,b, 20,10,375.3,0
Germany,All,3/11/2020,March,b, 30,10,590.7,0.1
Germany,All,3/11/2020,March,b, 40,10,540.3,0.3
Germany,All,3/11/2020,March,b, 50,10,570.8,1.6
Germany,All,3/11/2020,March,b, 60,10,306.1,5.4
Germany,All,3/11/2020,March,b, 70,10,111.9,9.6
Germany,All,3/11/2020,March,b, 80,10,44.2,10.8
Germany,All,3/11/2020,March,b, 90,10,6.8,5.1
Germany,All,3/11/2020,March,b,100,5,0,0.1
Germany,All,3/12/2020,March,b,  0,10,72.2,0
Germany,All,3/12/2020,March,b, 10,10,171.3,0
Germany,All,3/12/2020,March,b, 20,10,472.3,0
Germany,All,3/12/2020,March,b, 30,10,809.3,0.2
Germany,All,3/12/2020,March,b, 40,10,779.8,1
Germany,All,3/12/2020,March,b, 50,10,813.1,3.8
Germany,All,3/12/2020,March,b, 60,10,414.1,7.5
Germany,All,3/12/2020,March,b, 70,10,145.9,11.5
Germany,All,3/12/2020,March,b, 80,10,58,14.7
Germany,All,3/12/2020,March,b, 90,10,9,7.2
Germany,All,3/12/2020,March,b,100,5,0,0.1
Germany,All,3/13/2020,March,b,  0,10,86.1,0
Germany,All,3/13/2020,March,b, 10,10,237.9,0
Germany,All,3/13/2020,March,b, 20,10,638.7,0
Germany,All,3/13/2020,March,b, 30,10,1096.4,0.3
Germany,All,3/13/2020,March,b, 40,10,1104.3,1.5
Germany,All,3/13/2020,March,b, 50,10,1161.7,5.2
Germany,All,3/13/2020,March,b, 60,10,574.2,8.6
Germany,All,3/13/2020,March,b, 70,10,199.8,13.4
Germany,All,3/13/2020,March,b, 80,10,81.9,20.9
Germany,All,3/13/2020,March,b, 90,10,13,11.9
Germany,All,3/13/2020,March,b,100,5,.1,0.2
Germany,All,3/14/2020,March,b,  0,10,111.6,0
Germany,All,3/14/2020,March,b, 10,10,287.7,0
Germany,All,3/14/2020,March,b, 20,10,802,0
Germany,All,3/14/2020,March,b, 30,10,1413.6,0.3
Germany,All,3/14/2020,March,b, 40,10,1401.8,1.5
Germany,All,3/14/2020,March,b, 50,10,1429.3,6.2
Germany,All,3/14/2020,March,b, 60,10,692.5,11.5
Germany,All,3/14/2020,March,b, 70,10,241.5,18.5
Germany,All,3/14/2020,March,b, 80,10,101.5,28.3
Germany,All,3/14/2020,March,b, 90,10,16.4,15.4
Germany,All,3/14/2020,March,b,100,5,.1,0.2
Germany,All,3/15/2020,March,b,  0,10,124.9,0
Germany,All,3/15/2020,March,b, 10,10,318.5,0
Germany,All,3/15/2020,March,b, 20,10,916.9,0
Germany,All,3/15/2020,March,b, 30,10,1653.1,0.4
Germany,All,3/15/2020,March,b, 40,10,1628.9,1.9
Germany,All,3/15/2020,March,b, 50,10,1622.6,7.7
Germany,All,3/15/2020,March,b, 60,10,779.8,13.6
Germany,All,3/15/2020,March,b, 70,10,282.4,21.4
Germany,All,3/15/2020,March,b, 80,10,127.7,33.4
Germany,All,3/15/2020,March,b, 90,10,22.2,18.4
Germany,All,3/15/2020,March,b,100,5,.1,0.3
Germany,All,3/16/2020,March,b,  0,10,147.3,0
Germany,All,3/16/2020,March,b, 10,10,394.5,0
Germany,All,3/16/2020,March,b, 20,10,1167.7,0
Germany,All,3/16/2020,March,b, 30,10,2110.7,0.4
Germany,All,3/16/2020,March,b, 40,10,2064.5,2.3
Germany,All,3/16/2020,March,b, 50,10,2064.1,10.3
Germany,All,3/16/2020,March,b, 60,10,1007,20.3
Germany,All,3/16/2020,March,b, 70,10,370.1,31.7
Germany,All,3/16/2020,March,b, 80,10,169.2,45.3
Germany,All,3/16/2020,March,b, 90,10,29.6,22.4
Germany,All,3/16/2020,March,b,100,5,.2,0.3
Germany,All,3/17/2020,March,b,  0,10,191.5,0
Germany,All,3/17/2020,March,b, 10,10,521.3,0
Germany,All,3/17/2020,March,b, 20,10,1562.2,0
Germany,All,3/17/2020,March,b, 30,10,2817.4,0.4
Germany,All,3/17/2020,March,b, 40,10,2711.6,2.5
Germany,All,3/17/2020,March,b, 50,10,2667.7,12.1
Germany,All,3/17/2020,March,b, 60,10,1306.9,27.1
Germany,All,3/17/2020,March,b, 70,10,500.4,43.9
Germany,All,3/17/2020,March,b, 80,10,244.2,61.7
Germany,All,3/17/2020,March,b, 90,10,45.5,28.9
Germany,All,3/17/2020,March,b,100,5,.3,0.4
Germany,All,3/18/2020,March,b,  0,10,247.6,0
Germany,All,3/18/2020,March,b, 10,10,619,0.1
Germany,All,3/18/2020,March,b, 20,10,2017.2,0.4
Germany,All,3/18/2020,March,b, 30,10,3742.9,1.3
Germany,All,3/18/2020,March,b, 40,10,3455.8,3.5
Germany,All,3/18/2020,March,b, 50,10,3355,14.8
Germany,All,3/18/2020,March,b, 60,10,1695.8,36.6
Germany,All,3/18/2020,March,b, 70,10,664.7,62.4
Germany,All,3/18/2020,March,b, 80,10,323.3,84.7
Germany,All,3/18/2020,March,b, 90,10,59.4,36.9
Germany,All,3/18/2020,March,b,100,5,.4,0.4
Germany,All,3/19/2020,March,b,  0,10,298.1,0
Germany,All,3/19/2020,March,b, 10,10,719.7,0.1
Germany,All,3/19/2020,March,b, 20,10,2528.5,0.8
Germany,All,3/19/2020,March,b, 30,10,4787.3,2.2
Germany,All,3/19/2020,March,b, 40,10,4266.2,5
Germany,All,3/19/2020,March,b, 50,10,4114.5,18.8
Germany,All,3/19/2020,March,b, 60,10,2153.2,44.5
Germany,All,3/19/2020,March,b, 70,10,870.4,76.5
Germany,All,3/19/2020,March,b, 80,10,426.5,107.9
Germany,All,3/19/2020,March,b, 90,10,78.1,48.5
Germany,All,3/19/2020,March,b,100,5,.5,0.6
Germany,All,3/20/2020,March,b,  0,10,350.7,0
Germany,All,3/20/2020,March,b, 10,10,877.9,0.1
Germany,All,3/20/2020,March,b, 20,10,3067.2,0.8
Germany,All,3/20/2020,March,b, 30,10,5715.9,2.5
Germany,All,3/20/2020,March,b, 40,10,5039.7,6.2
Germany,All,3/20/2020,March,b, 50,10,4875.8,24.3
Germany,All,3/20/2020,March,b, 60,10,2604.1,56.3
Germany,All,3/20/2020,March,b, 70,10,1094.4,97.7
Germany,All,3/20/2020,March,b, 80,10,560.6,144.3
Germany,All,3/20/2020,March,b, 90,10,106.9,67.8
Germany,All,3/20/2020,March,b,100,5,.7,0.9
Germany,All,3/21/2020,March,b,  0,10,406.9,0
Germany,All,3/21/2020,March,b, 10,10,983.2,0.1
Germany,All,3/21/2020,March,b, 20,10,3510.3,0.8
Germany,All,3/21/2020,March,b, 30,10,6526.5,2.6
Germany,All,3/21/2020,March,b, 40,10,5622.4,6.9
Germany,All,3/21/2020,March,b, 50,10,5456.8,28.6
Germany,All,3/21/2020,March,b, 60,10,3013.5,69.6
Germany,All,3/21/2020,March,b, 70,10,1312.1,123.4
Germany,All,3/21/2020,March,b, 80,10,685.9,180
Germany,All,3/21/2020,March,b, 90,10,132.5,82
Germany,All,3/21/2020,March,b,100,5,.9,1
Germany,All,3/22/2020,March,b,  0,10,438.6,0
Germany,All,3/22/2020,March,b, 10,10,1042.8,0.1
Germany,All,3/22/2020,March,b, 20,10,3784.9,0.8
Germany,All,3/22/2020,March,b, 30,10,7070.7,2.8
Germany,All,3/22/2020,March,b, 40,10,6037.8,8.2
Germany,All,3/22/2020,March,b, 50,10,5859.7,35.1
Germany,All,3/22/2020,March,b, 60,10,3285.8,84.3
Germany,All,3/22/2020,March,b, 70,10,1463.2,144.7
Germany,All,3/22/2020,March,b, 80,10,780.2,204.1
Germany,All,3/22/2020,March,b, 90,10,153.2,89.8
Germany,All,3/22/2020,March,b,100,5,1,1.1
Germany,All,3/23/2020,March,b,  0,10,500.3,0
Germany,All,3/23/2020,March,b, 10,10,1152.9,0.2
Germany,All,3/23/2020,March,b, 20,10,4237.7,1.2
Germany,All,3/23/2020,March,b, 30,10,7925.9,3.8
Germany,All,3/23/2020,March,b, 40,10,6694.5,10.2
Germany,All,3/23/2020,March,b, 50,10,6535.1,42.5
Germany,All,3/23/2020,March,b, 60,10,3758.3,103.6
Germany,All,3/23/2020,March,b, 70,10,1719.9,180.4
Germany,All,3/23/2020,March,b, 80,10,932.8,251.8
Germany,All,3/23/2020,March,b, 90,10,185.4,107.9
Germany,All,3/23/2020,March,b,100,5,1.2,1.3
Germany,All,3/24/2020,March,b,  0,10,582.4,0
Germany,All,3/24/2020,March,b, 10,10,1285.8,0.2
Germany,All,3/24/2020,March,b, 20,10,4831.2,1.2
Germany,All,3/24/2020,March,b, 30,10,9085.5,3.9
Germany,All,3/24/2020,March,b, 40,10,7547.6,10.8
Germany,All,3/24/2020,March,b, 50,10,7362.7,47.9
Germany,All,3/24/2020,March,b, 60,10,4350.5,126.1
Germany,All,3/24/2020,March,b, 70,10,2074.8,228.9
Germany,All,3/24/2020,March,b, 80,10,1167.5,316.4
Germany,All,3/24/2020,March,b, 90,10,239.4,131.1
Germany,All,3/24/2020,March,b,100,5,1.6,1.5
Germany,All,3/25/2020,March,b,  0,10,652.3,0
Germany,All,3/25/2020,March,b, 10,10,1478.3,0.2
Germany,All,3/25/2020,March,b, 20,10,5508.4,1.1
Germany,All,3/25/2020,March,b, 30,10,10299.1,4.6
Germany,All,3/25/2020,March,b, 40,10,8587.2,14.8
Germany,All,3/25/2020,March,b, 50,10,8434.7,67.3
Germany,All,3/25/2020,March,b, 60,10,5045.2,162.9
Germany,All,3/25/2020,March,b, 70,10,2470.2,278.1
Germany,All,3/25/2020,March,b, 80,10,1436.3,386.9
Germany,All,3/25/2020,March,b, 90,10,304.2,165.2
Germany,All,3/25/2020,March,b,100,5,2.1,1.9
Germany,All,3/26/2020,March,b,  0,10,743.7,0
Germany,All,3/26/2020,March,b, 10,10,1637,0.2
Germany,All,3/26/2020,March,b, 20,10,6213.2,1.5
Germany,All,3/26/2020,March,b, 30,10,11661.3,5.9
Germany,All,3/26/2020,March,b, 40,10,9589.8,18.1
Germany,All,3/26/2020,March,b, 50,10,9418.2,81.3
Germany,All,3/26/2020,March,b, 60,10,5771.5,201
Germany,All,3/26/2020,March,b, 70,10,2936.5,349
Germany,All,3/26/2020,March,b, 80,10,1768.6,482.5
