Country,Region,Date,Month,Sex,Age,AgeInt,Cases,Deaths,,Keys
Germany,All,8/10/2020,8,b,11-20,10,10794,1.3,,1
Germany,All,8/10/2020,8,b,21-30,10,29266.6,7.7,,0
Germany,All,8/10/2020,8,b,31-40,10,45372.9,26.1,,1
Germany,All,8/10/2020,8,b,41-50,10,34438.3,75.6,,0
Germany,All,8/10/2020,8,b,51-60,10,32468.6,339.4,,1
Germany,All,8/10/2020,8,b,61-70,10,21470.5,928.7,,0
Germany,All,8/10/2020,8,b,71-80,10,15655.1,2055.3,,1
Germany,All,8/10/2020,8,b,81-90,10,15817.2,3754.9,,0
Germany,All,8/10/2020,8,b,91-100,10,5945.4,2042.7,,1
Germany,All,8/11/2020,8,b,0-10,10,6937.9,1,,0
Germany,All,8/11/2020,8,b,11-20,10,10978.1,1.3,,1
Germany,All,8/11/2020,8,b,21-30,10,29547.7,7.7,,0
Germany,All,8/11/2020,8,b,31-40,10,45599.2,26.1,,1
Germany,All,8/11/2020,8,b,41-50,10,34601.6,75.6,,0
Germany,All,8/11/2020,8,b,51-60,10,32611,339.4,,1
Germany,All,8/11/2020,8,b,61-70,10,21523.9,928.6,,0
Germany,All,8/11/2020,8,b,71-80,10,15669.9,2055.4,,1
Germany,All,8/11/2020,8,b,81-90,10,15830,3755.8,,0
Germany,All,8/11/2020,8,b,91-100,10,5952.7,2043.8,,1
Germany,All,8/12/2020,8,b,0-10,10,7089.1,1,,0
Germany,All,8/12/2020,8,b,11-20,10,11246.6,1.3,,1
Germany,All,8/12/2020,8,b,21-30,10,29911.1,7.7,,0
Germany,All,8/12/2020,8,b,31-40,10,45841.7,26.1,,1
Germany,All,8/12/2020,8,b,41-50,10,34795.4,75.8,,0
Germany,All,8/12/2020,8,b,51-60,10,32801,340.2,,1
Germany,All,8/12/2020,8,b,61-70,10,21598.9,929.2,,0
Germany,All,8/12/2020,8,b,71-80,10,15692.4,2054.8,,1
Germany,All,8/12/2020,8,b,81-90,10,15850.7,3757.7,,0
Germany,All,8/12/2020,8,b,91-100,10,5964.3,2047.9,,1
Germany,All,8/13/2020,8,b,0-10,10,7216.3,1,,0
Germany,All,8/13/2020,8,b,11-20,10,11480.6,1.3,,1
Germany,All,8/13/2020,8,b,21-30,10,30277.4,7.7,,0
Germany,All,8/13/2020,8,b,31-40,10,46144.5,26.1,,1
Germany,All,8/13/2020,8,b,41-50,10,34995.9,75.8,,0
Germany,All,8/13/2020,8,b,51-60,10,32962.8,340.2,,1
Germany,All,8/13/2020,8,b,61-70,10,21655.8,929.2,,0
Germany,All,8/13/2020,8,b,71-80,10,15706.7,2054.8,,1
Germany,All,8/13/2020,8,b,81-90,10,15864.3,3758.1,,0
Germany,All,8/13/2020,8,b,91-100,10,5972.8,2048.4,,1
Germany,All,8/14/2020,8,b,0-10,10,7316.5,1,,0
Germany,All,8/14/2020,8,b,11-20,10,11694.5,1.3,,1
Germany,All,8/14/2020,8,b,21-30,10,30623.2,7.7,,0
Germany,All,8/14/2020,8,b,31-40,10,46423.4,26.1,,1
Germany,All,8/14/2020,8,b,41-50,10,35169.7,75.8,,0
Germany,All,8/14/2020,8,b,51-60,10,33106.4,340.2,,1
Germany,All,8/14/2020,8,b,61-70,10,21714.1,929.2,,0
Germany,All,8/14/2020,8,b,71-80,10,15728.3,2054.8,,1
Germany,All,8/14/2020,8,b,81-90,10,15883.4,3758.1,,0
Germany,All,8/14/2020,8,b,91-100,10,5981.7,2048.4,,1
Germany,All,8/15/2020,8,b,0-10,10,7386.3,1,,0
Germany,All,8/15/2020,8,b,11-20,10,11830.8,1.3,,1
Germany,All,8/15/2020,8,b,21-30,10,30799.5,7.7,,0
Germany,All,8/15/2020,8,b,31-40,10,46531.7,26.1,,1
Germany,All,8/15/2020,8,b,41-50,10,35261.7,75.8,,0
Germany,All,8/15/2020,8,b,51-60,10,33200.2,340.2,,1
Germany,All,8/15/2020,8,b,61-70,10,21751.7,929.1,,0
Germany,All,8/15/2020,8,b,71-80,10,15741,2054.9,,1
Germany,All,8/15/2020,8,b,81-90,10,15897.4,3759,,0
Germany,All,8/15/2020,8,b,91-100,10,5989.8,2049.5,,1
Germany,All,8/16/2020,8,b,0-10,10,7424.7,1,,0
Germany,All,8/16/2020,8,b,11-20,10,11906.7,1.3,,1
Germany,All,8/16/2020,8,b,21-30,10,30910.6,7.7,,0
Germany,All,8/16/2020,8,b,31-40,10,46625.5,26.1,,1
Germany,All,8/16/2020,8,b,41-50,10,35336.5,75.8,,0
Germany,All,8/16/2020,8,b,51-60,10,33263.2,340.2,,1
Germany,All,8/16/2020,8,b,61-70,10,21771.6,929.3,,0
Germany,All,8/16/2020,8,b,71-80,10,15745,2055.7,,1
Germany,All,8/16/2020,8,b,81-90,10,15903.6,3760.4,,0
Germany,All,8/16/2020,8,b,91-100,10,5994.6,2050,,1
Germany,All,8/17/2020,8,b,0-10,10,7543.9,1,,0
Germany,All,8/17/2020,8,b,11-20,10,12138.1,1.3,,1
Germany,All,8/17/2020,8,b,21-30,10,31309,7.7,,0
Germany,All,8/17/2020,8,b,31-40,10,46977.8,26.1,,1
Germany,All,8/17/2020,8,b,41-50,10,35537.5,75.8,,0
Germany,All,8/17/2020,8,b,51-60,10,33412.8,340.2,,1
Germany,All,8/17/2020,8,b,61-70,10,21831.3,929.3,,0
Germany,All,8/17/2020,8,b,71-80,10,15765.1,2055.7,,1
Germany,All,8/17/2020,8,b,81-90,10,15915.4,3761.4,,0
Germany,All,8/17/2020,8,b,91-100,10,5998.1,2051.1,,1
Germany,All,8/18/2020,8,b,0-10,10,7661.4,1,,0
Germany,All,8/18/2020,8,b,11-20,10,12350.8,1.3,,1
Germany,All,8/18/2020,8,b,21-30,10,31698.8,7.7,,0
Germany,All,8/18/2020,8,b,31-40,10,47344.3,26.1,,1
Germany,All,8/18/2020,8,b,41-50,10,35732.9,75.8,,0
Germany,All,8/18/2020,8,b,51-60,10,33552.3,340.2,,1
Germany,All,8/18/2020,8,b,61-70,10,21894,929.4,,0
Germany,All,8/18/2020,8,b,71-80,10,15790.8,2056.6,,1
Germany,All,8/18/2020,8,b,81-90,10,15928.5,3764.2,,0
Germany,All,8/18/2020,8,b,91-100,10,5999.3,2053.3,,1
Germany,All,8/19/2020,8,b,0-10,10,7767.6,1,,0
Germany,All,8/19/2020,8,b,11-20,10,12606,1.3,,1
Germany,All,8/19/2020,8,b,21-30,10,32168.9,7.7,,0
Germany,All,8/19/2020,8,b,31-40,10,47763.4,26.1,,1
Germany,All,8/19/2020,8,b,41-50,10,35952.9,75.8,,0
Germany,All,8/19/2020,8,b,51-60,10,33709,340.2,,1
Germany,All,8/19/2020,8,b,61-70,10,21961.6,929.4,,0
Germany,All,8/19/2020,8,b,71-80,10,15817.6,2056.6,,1
Germany,All,8/19/2020,8,b,81-90,10,15943.7,3764.2,,0
Germany,All,8/19/2020,8,b,91-100,10,6002.2,2053.3,,1
Germany,All,8/20/2020,8,b,0-10,10,7876.9,1,,0
Germany,All,8/20/2020,8,b,11-20,10,12809.4,1.3,,1
Germany,All,8/20/2020,8,b,21-30,10,32586.7,7.7,,0
Germany,All,8/20/2020,8,b,31-40,10,48188.3,26.1,,1
Germany,All,8/20/2020,8,b,41-50,10,36161.6,75.8,,0
Germany,All,8/20/2020,8,b,51-60,10,33843.3,340.2,,1
Germany,All,8/20/2020,8,b,61-70,10,22025.8,929.7,,0
Germany,All,8/20/2020,8,b,71-80,10,15848.8,2057.3,,1
Germany,All,8/20/2020,8,b,81-90,10,15961.3,3764.6,,0
Germany,All,8/20/2020,8,b,91-100,10,6004,2052.8,,1
Germany,All,8/21/2020,8,b,0-10,10,7995.8,1,,0
Germany,All,8/21/2020,8,b,11-20,10,13051.3,1.3,,1
Germany,All,8/21/2020,8,b,21-30,10,32994.6,7.7,,0
Germany,All,8/21/2020,8,b,31-40,10,48561.6,26.1,,1
Germany,All,8/21/2020,8,b,41-50,10,36395.5,75.8,,0
Germany,All,8/21/2020,8,b,51-60,10,34018.5,340.2,,1
Germany,All,8/21/2020,8,b,61-70,10,22089.1,929.7,,0
Germany,All,8/21/2020,8,b,71-80,10,15867.7,2057.3,,1
Germany,All,8/21/2020,8,b,81-90,10,15977,3764.6,,0
Germany,All,8/21/2020,8,b,91-100,10,6011.9,2052.8,,1
Germany,All,8/22/2020,8,b,0-10,10,8060.2,1,,0
Germany,All,8/22/2020,8,b,11-20,10,13164.2,1.3,,1
Germany,All,8/22/2020,8,b,21-30,10,33220.2,7.7,,0
Germany,All,8/22/2020,8,b,31-40,10,48793,26.1,,1
Germany,All,8/22/2020,8,b,41-50,10,36514.3,75.8,,0
Germany,All,8/22/2020,8,b,51-60,10,34096.6,340.2,,1
Germany,All,8/22/2020,8,b,61-70,10,22125,929.7,,0
Germany,All,8/22/2020,8,b,71-80,10,15884.7,2057.3,,1
Germany,All,8/22/2020,8,b,81-90,10,15987.8,3764.6,,0
Germany,All,8/22/2020,8,b,91-100,10,6013.9,2052.8,,1
Germany,All,8/23/2020,8,b,0-10,10,8105.4,1,,0
Germany,All,8/23/2020,8,b,11-20,10,13242.2,1.3,,1
Germany,All,8/23/2020,8,b,21-30,10,33359.1,7.7,,0
Germany,All,8/23/2020,8,b,31-40,10,48926.8,26.1,,1
Germany,All,8/23/2020,8,b,41-50,10,36589.9,75.8,,0
Germany,All,8/23/2020,8,b,51-60,10,34149.9,340.2,,1
Germany,All,8/23/2020,8,b,61-70,10,22146.5,929.7,,0
Germany,All,8/23/2020,8,b,71-80,10,15892.4,2057.3,,1
Germany,All,8/23/2020,8,b,81-90,10,15992,3764.6,,0
Germany,All,8/23/2020,8,b,91-100,10,6014.8,2052.8,,1
Germany,All,8/24/2020,8,b,0-10,10,8198.8,1,,0
Germany,All,8/24/2020,8,b,11-20,10,13445.3,1.3,,1
Germany,All,8/24/2020,8,b,21-30,10,33724.5,7.7,,0
Germany,All,8/24/2020,8,b,31-40,10,49260.7,26.1,,1
Germany,All,8/24/2020,8,b,41-50,10,36774.3,75.7,,0
Germany,All,8/24/2020,8,b,51-60,10,34283.1,340.2,,1
Germany,All,8/24/2020,8,b,61-70,10,22202.8,930.2,,0
Germany,All,8/24/2020,8,b,71-80,10,15914.5,2058.8,,1
Germany,All,8/24/2020,8,b,81-90,10,16005.7,3765.6,,0
Germany,All,8/24/2020,8,b,91-100,10,6018.3,2051.9,,1
Germany,All,8/25/2020,8,b,0-10,10,8292.7,1,,0
Germany,All,8/25/2020,8,b,11-20,10,13645.7,1.3,,1
Germany,All,8/25/2020,8,b,21-30,10,34093.4,7.7,,0
Germany,All,8/25/2020,8,b,31-40,10,49596.5,26.1,,1
Germany,All,8/25/2020,8,b,41-50,10,36952.8,75.7,,0
Germany,All,8/25/2020,8,b,51-60,10,34424,340.2,,1
Germany,All,8/25/2020,8,b,61-70,10,22279.3,930.2,,0
Germany,All,8/25/2020,8,b,71-80,10,15952.3,2058.8,,1
Germany,All,8/25/2020,8,b,81-90,10,16024.8,3765.6,,0
Germany,All,8/25/2020,8,b,91-100,10,6018.4,2051.9,,1
Germany,All,8/26/2020,8,b,0-10,10,8387.9,1,,0
Germany,All,8/26/2020,8,b,11-20,10,13879.9,1.3,,1
Germany,All,8/26/2020,8,b,21-30,10,34504.3,7.7,,0
Germany,All,8/26/2020,8,b,31-40,10,49954.7,26.1,,1
Germany,All,8/26/2020,8,b,41-50,10,37152.2,75.7,,0
Germany,All,8/26/2020,8,b,51-60,10,34573.2,340.2,,1
Germany,All,8/26/2020,8,b,61-70,10,22343.6,930.5,,0
Germany,All,8/26/2020,8,b,71-80,10,15977.6,2059.5,,1
Germany,All,8/26/2020,8,b,81-90,10,16040.3,3766,,0
Germany,All,8/26/2020,8,b,91-100,10,6022.1,2051.4,,1
Germany,All,8/27/2020,8,b,0-10,10,8472.4,1,,0
Germany,All,8/27/2020,8,b,11-20,10,14059.3,1.3,,1
Germany,All,8/27/2020,8,b,21-30,10,34859.4,7.7,,0
Germany,All,8/27/2020,8,b,31-40,10,50310.3,26.1,,1
Germany,All,8/27/2020,8,b,41-50,10,37343.9,75.7,,0
Germany,All,8/27/2020,8,b,51-60,10,34712.6,340.2,,1
Germany,All,8/27/2020,8,b,61-70,10,22412.2,930.5,,0
Germany,All,8/27/2020,8,b,71-80,10,16007.9,2059.5,,1
Germany,All,8/27/2020,8,b,81-90,10,16052.6,3766.5,,0
Germany,All,8/27/2020,8,b,91-100,10,6020.4,2052,,1
Germany,All,8/28/2020,8,b,0-10,10,8525.7,1,,0
Germany,All,8/28/2020,8,b,11-20,10,14146.4,1.3,,1
Germany,All,8/28/2020,8,b,21-30,10,35041.9,7.7,,0
Germany,All,8/28/2020,8,b,31-40,10,50503.4,26.1,,1
Germany,All,8/28/2020,8,b,41-50,10,37437.5,75.7,,0
Germany,All,8/28/2020,8,b,51-60,10,34770.5,340.2,,1
Germany,All,8/28/2020,8,b,61-70,10,22441.5,930.5,,0
Germany,All,8/28/2020,8,b,71-80,10,16025.8,2059.5,,1
Germany,All,8/28/2020,8,b,81-90,10,16068,3766.5,,0
Germany,All,8/28/2020,8,b,91-100,10,5961.5,2052,,1
